OPEID,Name,SchoolType,Region,Drate
020733,GALLIA JACKSON VINTON JOINT SCHOOL ADULT EDUCATION               ,1,05,8.2
020735,UNIVERSITY OF ARKANSAS COMMUNITY COLLEGE AT BATESVILLE           ,1,06,11.6
020739,WOR-WIC COMMUNITY COLLEGE                                        ,1,03,11.0
020746,SOUTH ARKANSAS COMMUNITY COLLEGE                                 ,1,06,6.9
020748,LIFE UNIVERSITY                                                  ,2,04,6.1
020753,UNIVERSITY OF ARKANSAS - PULASKI TECHNICAL COLLEGE               ,1,06,5.1
020758,SOUTHERN CALIFORNIA INSTITUTE OF ARCHITECTURE (THE)              ,2,09,1.2
020771,MILWAUKEE INSTITUTE OF ART & DESIGN                              ,2,05,7.4
020780,SACRED HEART SEMINARY AND SCHOOL OF THEOLOGY                     ,2,05,0.0
020788,COLLECTIV HAIR DRESSING ACADEMY                                  ,3,08,15.6
020794,EMPIRE BEAUTY SCHOOL                                             ,3,01,12.6
020797,COLLEGE OF HAIR DESIGN                                           ,3,07,11.3
020814,ARLINGTON BAPTIST UNIVERSITY                                     ,2,06,20.5
020824,UNIVERSITY OF CAMBRIDGE - QUEEN'S COLLEGE                        ,5,11,0.0
020834,UNIVERSITY OF CAMBRIDGE - WOLFSON COLLEGE                        ,5,11,5.2
020839,NORTHERN NEW MEXICO COLLEGE                                      ,1,06,18.3
020848,RAVENSCROFT BEAUTY COLLEGE                                       ,3,05,2.0
020870,OZARKA COLLEGE                                                   ,1,06,11.5
020874,UNIVERSITY OF CAMBRIDGE - NEWNHAM COLLEGE                        ,5,11,0.0
020876,CONCORDIA THEOLOGICAL SEMINARY                                   ,2,05,2.0
020879,OXFORD BROOKES UNIVERSITY                                        ,5,11,2.9
020896,CONCORDE CAREER INSTITUTE                                        ,3,04,13.6
020903,CAPRI COLLEGE                                                    ,3,07,3.0
020907,CLEVELAND UNIVERSITY-KANSAS CITY                                 ,2,07,1.6
020921,MASSACHUSETTS SCHOOL OF BARBERING                                ,3,01,10.0
020923,EASTWICK COLLEGE - NUTLEY CAMPUS                                 ,3,02,4.1
020925,LAUREL TECHNICAL INSTITUTE                                       ,3,03,7.2
020937,LONG ISLAND BUSINESS INSTITUTE                                   ,3,02,12.1
020941,BEN-GURION UNIVERSITY OF THE NEGEV                               ,5,11,0.0
020944,UNIVERSITY OF CAMBRIDGE - ST EDMUND'S COLLEGE                    ,5,11,0.0
020955,UNIVERSITY OF LONDON - LONDON BUSINESS SCHOOL                    ,5,11,1.4
020961,FIELDING GRADUATE UNIVERSITY                                     ,2,09,2.8
020973,HASTINGS BEAUTY SCHOOL                                           ,3,05,3.0
020983,WESTERN TECHNICAL COLLEGE                                        ,3,06,12.5
020984,HERKIMER COUNTY  BOCES PRACTICAL NURSING PROGRAM                 ,1,02,4.1
020988,UNIVERSITY OF PHOENIX                                            ,3,09,8.7
020992,AMERICAN CONSERVATORY THEATER FOUNDATION                         ,2,09,3.8
020995,CENTRAL COMMUNITY COLLEGE                                        ,1,07,8.3
020997,ROSS MEDICAL EDUCATION CENTER                                    ,3,05,19.9
021000,UNIVERSIDAD POLITECNICA DE PUERTO RICO                           ,2,02,8.9
021005,UNIVERSAL TECHNICAL INSTITUTE                                    ,3,09,11.9
021006,CARRINGTON COLLEGE                                               ,3,09,15.3
021010,NORTHWEST COLLEGE SCHOOL OF BEAUTY                               ,3,10,5.7
021019,ROEHAMPTON UNIVERSITY                                            ,5,11,2.8
021021,KINGSWOOD UNIVERSITY                                             ,6,11,5.2
021037,CAPRI INSTITUTE OF HAIR DESIGN                                   ,3,02,3.6
021043,OTSEGO DELAWARE SCHOHARIE GREENE BOCES                           ,1,02,8.8
021044,SPA TECH INSTITUTE                                               ,3,01,2.5
021049,SUMNER COLLEGE                                                   ,3,10,5.6
021059,BRITTANY BEAUTY ACADEMY                                          ,3,02,13.7
021061,COLLEGE OF COSMETOLOGY                                           ,3,10,9.6
021066,AMERICAN INSTITUTE                                               ,3,01,13.5
021073,PENNSYLVANIA ACADEMY OF THE FINE ARTS                            ,2,03,9.3
021077,TRUCKEE MEADOWS COMMUNITY COLLEGE                                ,1,09,9.0
021078,UNIVERSITY OF HAWAII - WEST OAHU                                 ,1,09,3.8
021086,LONDON ACADEMY OF MUSIC & DRAMATIC ART                           ,6,11,1.8
021102,COLUMBIA COLLEGE HOLLYWOOD                                       ,2,09,0.0
021109,CATTARAUGUS/ALLEGANY/ERIE/WYOMING BOCES                          ,1,02,11.7
021113,CUYAMACA COLLEGE                                                 ,1,09,10.1
021116,SOVAH SCHOOL OF HEALTH PROFESSIONS                               ,3,03,0.0
021122,GREAT LAKES INSTITUTE OF TECHNOLOGY                              ,3,03,7.8
021127,"NORTH HAVEN ACADEMY, LLC                                         ",3,01,7.0
021136,AMERICAN INTERCONTINENTAL UNIVERSITY                             ,3,09,15.8
021138,ROBERTO-VENN SCHOOL OF LUTHIERY                                  ,3,09,4.3
021142,JOHNSON COLLEGE                                                  ,2,03,11.3
021153,PINELLAS TECHNICAL COLLEGE - ST. PETERSBURG CAMPUS               ,1,04,0.0
021159,UNIVERSITY OF PORTSMOUTH                                         ,5,11,5.5
021163,PUEBLO COMMUNITY COLLEGE                                         ,1,08,14.4
021167,UNIVERSITY OF CAMBRIDGE - LUCY CAVENDISH COLLEGE                 ,5,11,0.0
021169,UPPER VALLEY CAREER CENTER                                       ,1,05,9.2
021171,ART INSTITUTE OF HOUSTON (THE)                                   ,3,06,19.7
021173,GREAT OAKS CAREER CAMPUSES-SCARLET OAKS                          ,1,05,6.2
021174,BECK SCHOOL OF PRACTICAL NURSING                                 ,1,05,1.7
021175,NAROPA UNIVERSITY                                                ,2,08,5.6
021178,AVEDA ARTS & SCIENCES INSTITUTE LAFAYETTE                        ,3,06,18.8
021191,MISSION COLLEGE                                                  ,1,09,12.1
021200,UNIVERSITY OF LONDON - THE COURTAULD INSTITUTE OF ART            ,5,11,0.0
021206,SAYBROOK UNIVERSITY                                              ,2,09,3.0
021207,SAN JOAQUIN VALLEY COLLEGE                                       ,3,09,16.8
021211,MIDWEST INSTITUTE                                                ,3,07,17.9
021232,AVEDA ARTS & SCIENCES INSTITUTE MINNEAPOLIS                      ,3,05,8.3
021240,ORANGE ULSTER BOCES SCHOOL OF PRACTICAL NURSING                  ,1,02,7.5
021244,UNIVERSITY OF SPA & COSMETOLOGY ARTS                             ,3,05,6.2
021245,FRANKLIN TECHNOLOGY CENTER                                       ,1,07,12.1
021250,CAREER ACADEMY OF BEAUTY                                         ,3,09,2.7
021252,MARGARET H. ROLLINS SCHOOL OF NURSING AT BEEBE MEDICAL CENTER    ,2,03,2.9
021255,CIRCLE IN THE SQUARE THEATRE SCHOOL                              ,2,02,8.3
021256,MICHIGAN COLLEGE OF BEAUTY-TROY                                  ,3,05,14.0
021263,MADISON ONEIDA BOCES PRACTICAL NURSING PROGRAM                   ,1,02,14.2
021265,ENID BEAUTY COLLEGE                                              ,3,06,1.4
021274,YTI CAREER INSTITUTE                                             ,3,03,11.1
021282,BRIDGES BEAUTY COLLEGE                                           ,3,09,20.8
021283,INSTITUTE FOR BUSINESS & TECHNOLOGY                              ,3,09,10.5
021290,TRIANGLE TECH                                                    ,3,03,5.5
021316,PENNCO TECH                                                      ,3,02,11.6
021323,FORTIS INSTITUTE                                                 ,3,02,16.8
021328,NATIONAL CONSERVATORY OF DRAMATIC ARTS                           ,2,03,13.0
021334,UNIVERSITY OF CAMBRIDGE - SIDNEY SUSSEX COLLEGE                  ,5,11,0.0
021345,LA' JAMES INTERNATIONAL COLLEGE                                  ,3,07,4.8
021348,OLD TOWN BARBER  COLLEGE                                         ,3,07,6.5
021366,WISCONSIN LUTHERAN COLLEGE                                       ,2,05,3.0
021370,ROB ROY ACADEMY                                                  ,3,01,6.2
021371,SALON PROFESSIONAL ACADEMY (THE)                                 ,3,08,2.2
021383,PALO ALTO UNIVERSITY                                             ,2,09,1.3
021395,HAWAII INSTITUTE OF HAIR DESIGN                                  ,3,09,16.0
021400,RIVERSIDE COLLEGE OF HEALTH CAREERS                              ,2,03,9.8
021404,ST. JOSEPH SCHOOL OF NURSING                                     ,2,01,0.7
021407,CANTON CITY SCHOOL DISTRICT ADULT CAREER & TECHNICAL EDUCATION   ,1,05,15.0
021408,MARTIN UNIVERSITY                                                ,2,05,13.6
021415,SAVANNAH COLLEGE OF ART AND DESIGN                               ,2,04,3.2
021420,UNIVERSITY OF CAMBRIDGE - HOMERTON COLLEGE                       ,5,11,0.0
021422,LEX LA RAY TECHNICAL CENTER                                      ,1,07,2.7
021434,SALISH KOOTENAI COLLEGE                                          ,1,08,4.1
021435,STERLING COLLEGE                                                 ,2,01,7.3
021440,BEAUTY INSTITUTE (THE)                                           ,3,03,11.3
021448,VET TECH INSTITUTE OF HOUSTON                                    ,3,06,4.3
021458,CAYUGA ONONDAGA BOCES                                            ,1,02,6.0
021460,WAYNE - FINGER LAKES BOCES                                       ,1,02,12.3
021464,INSTITUTE OF AMERICAN INDIAN & ALASKA NATIVE CULTURE & ARTSDEVELO,1,06,11.1
021466,SOUTH MOUNTAIN COMMUNITY COLLEGE                                 ,1,09,16.3
021468,JOE KUBERT SCHOOL OF CARTOON & GRAPHIC ART (THE)                 ,3,02,13.2
021497,UNIVERSITY OF WINCHESTER (THE)                                   ,5,11,6.6
021499,PAUL MITCHELL THE SCHOOL JACKSONVILLE                            ,3,04,13.0
021506,COSMETOLOGY AND SPA ACADEMY                                      ,3,05,4.3
021515,CENTRAL SUSQUEHANNA LPN CAREER CENTER                            ,1,03,5.2
021519,KEISER UNIVERSITY                                                ,2,04,9.1
021531,PAUL MITCHELL THE SCHOOL MURFREESBORO                            ,3,04,8.3
021536,BROOME DELAWARE TIOGA BOCES PROGRAM OF PRACTICAL NURSING         ,1,02,2.9
021544,BEAU MONDE ACADEMY OF BARBERING AND COSMETOLOGY                  ,3,10,10.0
021553,CHICAGO SCHOOL OF PROFESSIONAL PSYCHOLOGY                        ,2,09,3.4
021562,TECHNICAL COLLEGE OF THE ROCKIES                                 ,1,08,8.8
021568,UNIVERSITY OF OTAGO                                              ,5,11,3.4
021571,CONCORDE CAREER COLLEGE                                          ,3,04,16.8
021579,ROCHESTER GENERAL-ISABELLA GRAHAM HART SCHOOL OF PRACTICAL NURSIN,2,02,0.0
021582,WASHINGTON SARATOGA WARREN HAMILTON ESSEX BOCES                  ,1,02,10.0
021583,MIFFLIN COUNTY ACADEMY OF SCIENCE AND TECHNOLOGY                 ,1,03,2.9
021585,OHIO BUSINESS COLLEGE                                            ,3,05,17.8
021596,BAPTIST COLLEGE OF FLORIDA (THE)                                 ,2,04,9.3
021597,NEW HOPE CHRISTIAN COLLEGE                                       ,2,10,10.8
021601,GENEVA GENERAL HOSPITAL                                          ,2,02,2.6
021609,PCI ACADEMY                                                      ,3,07,4.0
021618,MUSICIANS INSTITUTE                                              ,3,09,5.0
021633,UNIVERSIDAD CENTRAL DEL CARIBE                                   ,2,02,1.7
021636,WILLIAM JAMES COLLEGE                                            ,2,01,1.1
021643,DON ROBERTS SCHOOL OF HAIR DESIGN                                ,3,05,2.7
021651,EDP UNIVERSITY OF PUERTO RICO                                    ,2,02,3.4
021652,SALON PROFESSIONAL ACADEMY (THE)                                 ,3,08,2.5
021660,CENTRO DE ESTUDIOS AVANZADOS DE PUERTO RICO Y EL CARIBE          ,2,02,3.0
021661,ELAINE P. NUNEZ COMMUNITY COLLEGE                                ,1,06,19.7
021662,ITI TECHNICAL COLLEGE                                            ,3,06,12.2
021674,UNIVERSITY OF CAMBRIDGE - CORPUS CHRISTI COLLEGE                 ,5,11,0.0
021678,ESTES INSTITUTE OF COSMETOLOGY ARTS & SCIENCES                   ,3,09,10.0
021686,EAST-WEST UNIVERSITY                                             ,2,05,21.9
021689,KANSAS CHRISTIAN COLLEGE                                         ,2,07,15.0
021691,DAVIS COLLEGE                                                    ,2,02,4.8
021696,CLEARFIELD COUNTY CAREER AND TECHNOLOGY CENTER                   ,1,03,12.2
021699,ASSABET VALLEY REGIONAL VOCATIONAL SCHOOL                        ,1,01,2.6
021700,SWEDISH INSTITUTE                                                ,3,02,11.2
021702,ALBANY SCHOHARIE SCHENECTADY SARATOGA BOCES PRACTICAL NURSING PRO,1,02,7.0
021706,UNITED STATES SPORTS ACADEMY                                     ,2,04,3.8
021719,AILEY SCHOOL (THE)                                               ,2,02,7.6
021727,CONCORDE CAREER INSTITUTE                                        ,3,04,13.4
021728,DUTCHESS BOCES SCHOOL OF PRACTICAL NURSING                       ,1,02,6.7
021732,EMPIRE BEAUTY SCHOOL                                             ,3,02,13.4
021739,ULSTER COUNTY BOCES SCHOOL OF PRACTICAL NURSING                  ,1,02,10.9
021744,TRIANGLE TECH                                                    ,3,03,3.3
021748,MICHAEL'S SCHOOL OF HAIR DESIGN & ESTHETICS PAUL MITCHELL PARTNER,3,01,6.3
021758,CENTRA COLLEGE                                                   ,2,03,2.2
021775,RIO SALADO COMMUNITY COLLEGE                                     ,1,09,11.5
021777,UNIVERSITY OF CAMBRIDGE - KING'S COLLEGE                         ,5,11,0.0
021782,CHARLESTON SCHOOL OF BEAUTY CULTURE                              ,3,03,18.7
021785,EAGLE GATE COLLEGE                                               ,3,08,11.7
