OPEID,Name,SchoolType,Region,Drate
3620,SOUTHWESTERN UNIVERSITY                                          ,2,6,4.5
3621,ST. EDWARD'S UNIVERSITY                                          ,2,6,4.8
3623,ST. MARY'S UNIVERSITY                                            ,2,6,5
3635,TEXAS CHIROPRACTIC COLLEGE                                       ,2,6,0
3636,TEXAS CHRISTIAN UNIVERSITY                                       ,2,6,2.7
3637,JARVIS CHRISTIAN COLLEGE                                         ,2,6,13
3638,TEXAS COLLEGE                                                    ,2,6,13.1
3641,TEXAS LUTHERAN UNIVERSITY                                        ,2,6,5.2
3645,TEXAS WESLEYAN UNIVERSITY                                        ,2,6,6
3647,TRINITY UNIVERSITY                                               ,2,6,2
3651,UNIVERSITY OF DALLAS                                             ,2,6,2.3
3654,UNIVERSITY OF SAINT THOMAS                                       ,2,6,3.7
3663,WAYLAND BAPTIST UNIVERSITY                                       ,2,6,6.8
3669,WILEY COLLEGE                                                    ,2,6,17.9
3670,BRIGHAM YOUNG UNIVERSITY                                         ,2,8,1.3
3672,ENSIGN COLLEGE                                                   ,2,8,6.8
3681,WESTMINSTER COLLEGE                                              ,2,8,1.5
3682,BENNINGTON COLLEGE                                               ,2,1,2
3684,CHAMPLAIN COLLEGE                                                ,2,1,5.1
3686,GODDARD COLLEGE                                                  ,2,1,3.9
3691,MIDDLEBURY COLLEGE                                               ,2,1,0.8
3692,NORWICH UNIVERSITY                                               ,2,1,4.1
3694,SAINT MICHAEL'S COLLEGE                                          ,2,1,2.6
3697,VERMONT COLLEGE OF FINE ARTS                                     ,2,1,1.9
3702,AVERETT UNIVERSITY                                               ,2,3,5.3
3703,BLUEFIELD COLLEGE                                                ,2,3,12
3704,BRIDGEWATER COLLEGE                                              ,2,3,4.2
3708,EASTERN MENNONITE UNIVERSITY                                     ,2,3,4.2
3709,EMORY & HENRY COLLEGE                                            ,2,3,9.6
3711,FERRUM COLLEGE                                                   ,2,3,13.3
3713,HAMPDEN SYDNEY COLLEGE                                           ,2,3,4.7
3714,HAMPTON UNIVERSITY                                               ,2,3,7.9
3715,HOLLINS UNIVERSITY                                               ,2,3,4.7
3720,UNIVERSITY OF LYNCHBURG                                          ,2,3,3.3
3723,MARY BALDWIN UNIVERSITY                                          ,2,3,7.1
3724,MARYMOUNT UNIVERSITY                                             ,2,3,3.3
3733,RANDOLPH - MACON COLLEGE                                         ,2,3,2.9
3734,RANDOLPH COLLEGE                                                 ,2,3,3.6
3736,ROANOKE COLLEGE                                                  ,2,3,3.6
3737,SHENANDOAH UNIVERSITY                                            ,2,3,3.6
3738,SOUTHERN VIRGINIA UNIVERSITY                                     ,2,3,6.2
3742,SWEET BRIAR COLLEGE                                              ,2,3,2.5
3743,UNION PRESBYTERIAN SEMINARY                                      ,2,3,2.2
3744,UNIVERSITY OF RICHMOND                                           ,2,3,1.9
3762,VIRGINIA UNIVERSITY OF LYNCHBURG                                 ,2,3,35.7
3766,VIRGINIA UNION UNIVERSITY                                        ,2,3,11.6
3767,VIRGINIA WESLEYAN UNIVERSITY                                     ,2,3,7.9
3768,WASHINGTON AND LEE UNIVERSITY                                    ,2,3,0.4
3777,HERITAGE UNIVERSITY                                              ,2,10,5
3778,GONZAGA UNIVERSITY                                               ,2,10,1
3783,NORTHWEST UNIVERSITY                                             ,2,10,5.3
3785,PACIFIC LUTHERAN UNIVERSITY                                      ,2,10,2.7
3788,SEATTLE PACIFIC UNIVERSITY                                       ,2,10,2
3790,SEATTLE UNIVERSITY                                               ,2,10,1.1
3794,SAINT MARTIN'S UNIVERSITY                                        ,2,10,2.6
3797,UNIVERSITY OF PUGET SOUND                                        ,2,10,2.1
3799,WALLA WALLA UNIVERSITY                                           ,2,10,2.9
3803,WHITMAN COLLEGE                                                  ,2,10,1.4
3804,WHITWORTH UNIVERSITY                                             ,2,10,1.4
3806,ALDERSON BROADDUS UNIVERSITY                                     ,2,3,9
3808,BETHANY COLLEGE                                                  ,2,3,11.7
3811,DAVIS & ELKINS COLLEGE                                           ,2,3,6.8
3818,UNIVERSITY OF CHARLESTON                                         ,2,3,7.8
3819,OHIO VALLEY UNIVERSITY                                           ,2,3,8.5
3830,WEST VIRGINIA WESLEYAN COLLEGE                                   ,2,3,7
3831,WHEELING UNIVERSITY                                              ,2,3,3.7
3832,ALVERNO COLLEGE                                                  ,2,5,4.7
3835,BELOIT COLLEGE                                                   ,2,5,2.5
3837,CARDINAL STRITCH UNIVERSITY                                      ,2,5,4.9
3838,CARROLL UNIVERSITY                                               ,2,5,2.3
3839,CARTHAGE COLLEGE                                                 ,2,5,4.6
3842,CONCORDIA UNIVERSITY                                             ,2,5,2.4
3848,EDGEWOOD COLLEGE                                                 ,2,5,3
3854,LAKELAND UNIVERSITY                                              ,2,5,5.6
3856,LAWRENCE UNIVERSITY OF WISCONSIN                                 ,2,5,2.4
3861,MARIAN UNIVERSITY                                                ,2,5,6.6
3863,MARQUETTE UNIVERSITY                                             ,2,5,1.5
3868,MILWAUKEE SCHOOL OF ENGINEERING                                  ,2,5,2
3869,MOUNT MARY UNIVERSITY                                            ,2,5,4.3
3874,NASHOTAH HOUSE                                                   ,2,5,0
3875,NORTHLAND COLLEGE                                                ,2,5,7.4
3884,RIPON COLLEGE                                                    ,2,5,3.2
3892,SAINT NORBERT COLLEGE                                            ,2,5,1.6
3911,VITERBO UNIVERSITY                                               ,2,5,2.6
3936,PONTIFICAL CATHOLIC UNIVERSITY OF PUERTO RICO (THE)              ,2,2,12.9
3937,UNIVERSIDAD DEL SAGRADO CORAZóN                                  ,2,2,3.6
3939,INTER AMERICAN UNIVERSITY OF PUERTO RICO - AGUADILLA CAMPUS      ,2,2,3
3940,INTER AMERICAN UNIVERSITY OF PUERTO RICO - METROPOLITAN CAMPUS   ,2,2,3
3941,UNIVERSIDAD ANA G. MéNDEZ - CAROLINA CAMPUS                      ,2,2,7
3948,SAN FRANCISCO ART INSTITUTE                                      ,2,9,12
3966,BOSTON ARCHITECTURAL COLLEGE                                     ,2,1,3.2
3979,"TEACHERS COLLEGE, COLUMBIA UNIVERSITY                            ",2,2,1.1
3982,CLEVELAND INSTITUTE OF ART (THE)                                 ,2,5,2.9
3985,ORAL ROBERTS UNIVERSITY                                          ,2,6,5.4
3986,DESALES UNIVERSITY                                               ,2,3,2.8
3987,LA ROCHE UNIVERSITY                                              ,2,3,4.2
3988,NEUMANN UNIVERSITY                                               ,2,3,6.6
4054,HEBREW UNION COLLEGE - JEWISH INSTITUTE OF RELIGION              ,2,2,1
4056,NORTH AMERICAN BAPTIST SEMINARY                                  ,2,8,1.4
4058,GRATZ COLLEGE                                                    ,2,3,0
4060,WINEBRENNER THEOLOGICAL SEMINARY                                 ,2,5,0
4071,WALSH COLLEGE OF ACCOUNTANCY & BUSINESS ADMINISTRATION           ,2,5,2
4072,NORTHWOOD UNIVERSITY                                             ,2,5,4.3
4080,STARR KING SCHOOL FOR THE MINISTRY                               ,2,9,5.4
4233,SAINT LUKE'S METHODIST HOSPITAL SCHOOL OF RADIOLOGIC TECHNOLOGY  ,2,7,0
4641,DUNWOODY COLLEGE OF TECHNOLOGY                                   ,2,5,8.5
4661,HAMPSHIRE COLLEGE                                                ,2,1,5.6
4673,BAKER COLLEGE                                                    ,2,5,8.6
4703,LOGAN UNIVERSITY                                                 ,2,7,2.8
4707,COVENANT THEOLOGICAL SEMINARY                                    ,2,7,1.5
4861,UNIVERSITY OF NORTHWESTERN OHIO                                  ,2,5,12
4899,UPMC MERCY SCHOOL OF NURSING                                     ,2,3,1.6
4923,CLINTON COLLEGE                                                  ,2,4,27.3
4949,BAYLOR COLLEGE OF MEDICINE                                       ,2,6,0
4977,SOUTH TEXAS COLLEGE OF LAW HOUSTON                               ,2,6,0.3
5019,UNIVERSIDAD ADVENTISTA DE LAS ANTILLAS                           ,2,2,9.2
5022,UNIVERSIDAD CENTRAL DE BAYAMóN                                   ,2,2,19.6
5026,INTER AMERICAN UNIVERSITY OF PUERTO RICO - ARECIBO CAMPUS        ,2,2,3
5027,INTER AMERICAN UNIVERSITY OF PUERTO RICO - BARRANQUITAS CAMPUS   ,2,2,3
5028,INTER AMERICAN UNIVERSITY OF PUERTO RICO - BAYAMóN CAMPUS        ,2,2,3
5029,INTER AMERICAN UNIVERSITY OF PUERTO RICO - PONCE CAMPUS          ,2,2,3
5102,SCHOOL OF DIAGNOSTIC IMAGING-CLEVELAND CLINIC HEALTH SYSTEM      ,2,5,9.7
5310,PITTSBURGH INSTITUTE OF AERONAUTICS                              ,2,3,7.1
6214,BLESSING HOSPITAL                                                ,2,5,0
6225,TRINITY COLLEGE OF NURSING & HEALTH SCIENCES                     ,2,5,2.8
6228,METHODIST COLLEGE                                                ,2,5,5.7
6240,SAINT FRANCIS MEDICAL CENTER COLLEGE OF NURSING                  ,2,5,0.6
6257,SAINT ELIZABETH SCHOOL OF NURSING                                ,2,5,3
6267,UNITYPOINT HEALTH-DES MOINES                                     ,2,7,6.2
6273,MERCY COLLEGE OF HEALTH SCIENCES                                 ,2,7,2.8
6305,MAINE COLLEGE OF HEALTH PROFESSIONS                              ,2,1,5.8
6322,SIGNATURE HEALTHCARE BROCKTON HOSPITAL SCHOOL OF NURSING         ,2,1,2.6
6324,LABOURé COLLEGE OF HEALTHCARE                                    ,2,1,4.1
6331,LAWRENCE MEMORIAL HOSPITAL SCHOOL OF NURSING                     ,2,1,5.4
6389,GOLDFARB SCHOOL OF NURSING AT BARNES-JEWISH COLLEGE              ,2,7,0.5
6399,BRYAN COLLEGE OF HEALTH SCIENCES                                 ,2,7,1.5
6404,NEBRASKA METHODIST COLLEGE OF NURSING & ALLIED HEALTH            ,2,7,0.8
6417,HOLY NAME MEDICAL CENTER SCHOOL OF NURSING                       ,2,2,1.1
6421,JFK MEDICAL CENTER MUHLENBERG HAROLD B. AND DOROTHY A. SNYDER SCH,2,2,2.7
